,final_four,season,seed,team_id,conference_code_a_sun,conference_code_a_ten,conference_code_aac,conference_code_acc,conference_code_aec,conference_code_big_east,conference_code_big_sky,conference_code_big_south,conference_code_big_ten,conference_code_big_twelve,conference_code_big_west,conference_code_caa,conference_code_cusa,conference_code_horizon,conference_code_ivy,conference_code_maac,conference_code_mac,conference_code_meac,conference_code_mid_cont,conference_code_mvc,conference_code_mwc,conference_code_nec,conference_code_ovc,conference_code_pac_ten,conference_code_pac_twelve,conference_code_patriot,conference_code_sec,conference_code_southern,conference_code_southland,conference_code_summit,conference_code_sun_belt,conference_code_swac,conference_code_wac,conference_code_wcc,points_for,points_against,fg_for,fg_against,3pm_for,3pm_against,fga_for,fga_against,3pa_for,3pa_against,ft_for,ft_against,fta_for,fta_against,off_rebounds_for,off_rebounds_against,def_rebounds_for,def_rebounds_against,assists_for,assists_against,steals_for,steals_against,blocks_for,blocks_against,turnovers_for,turnovers_against,fouls_for,fouls_against,games_total,efg%,win_%,margin_of_victory,ast_to_ratio,fg%_for,fg%_against,3p%_for,3p%_against,ft%_for,ft%_against
499,0,2010,12,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07666015625,0.076171875,0.026519775390625,0.0277099609375,8.53125,7.75,0.05743408203125,0.0614013671875,22.78125,14.34375,15.65625,13.5,22.34375,19.59375,10.40625,12.96875,25.03125,24.6875,14.5,16.28125,6.0,5.78125,3.28125,2.5625,12.90625,13.4375,17.4375,18.625,32.0,0.5342720510095643,0.65625,0.00048828125,1.1234866828087167,0.46174282678002126,0.45129224652087474,0.37448559670781895,0.5403050108932462,0.02189685314685315,0.6889952153110048
500,0,2010,13,1222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07237665915351865,0.06895400283830036,0.02523861201547152,0.024403817792247543,8.303030303030303,5.757575757575758,0.06035562233909342,0.05275899490775524,23.333333333333332,9.636363636363637,15.545454545454545,16.181818181818183,21.90909090909091,22.818181818181817,12.909090909090908,13.272727272727273,21.424242424242426,28.96969696969697,12.545454545454545,13.212121212121213,9.515151515151516,4.606060606060606,2.9393939393939394,3.484848484848485,9.030303030303031,16.87878787878788,18.606060606060606,18.393939393939394,33.0,0.48132780082987553,0.5454545454545454,0.003422656315218292,1.3892617449664428,0.41816505301982476,0.4625527426160337,0.35584415584415585,0.5974842767295597,0.021501320256506976,0.709163346613546
501,0,2010,14,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635304294728272,0.05930694076938735,0.021193771626297576,0.020684917565642173,7.235294117647059,5.9411764705882355,0.049765927132098514,0.050554650926114386,20.235294117647058,12.970588235294118,17.205882352941178,14.794117647058824,23.470588235294116,21.029411764705884,11.382352941176471,13.029411764705882,25.352941176470587,25.205882352941178,14.088235294117647,13.617647058823529,7.529411764705882,5.705882352941177,2.6176470588235294,3.3529411764705883,12.705882352941176,15.058823529411764,18.852941176470587,19.823529411764707,34.0,0.4887525562372188,0.5882352941176471,0.0042234887034398455,1.1087962962962963,0.4258691206543967,0.40915953699043783,0.35755813953488375,0.4580498866213152,0.02156125608137992,0.7034965034965035
502,0,2010,15,1364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08618804664723032,0.08413811953352769,0.028471209912536443,0.02883564139941691,6.857142857142857,6.571428571428571,0.064048833819242,0.06892310495626822,18.142857142857142,14.071428571428571,16.071428571428573,14.178571428571429,23.571428571428573,21.357142857142858,8.892857142857142,11.571428571428571,23.857142857142858,23.428571428571427,13.642857142857142,12.928571428571429,6.571428571428571,7.25,3.142857142857143,2.5357142857142856,15.5,15.107142857142858,18.857142857142858,20.214285714285715,28.0,0.5128022759601707,0.6785714285714286,0.0020499271137026237,0.880184331797235,0.44452347083926025,0.4183740912095176,0.3779527559055118,0.467005076142132,0.024350649350649352,0.6638795986622074
503,0,2010,16,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0733642578125,0.068389892578125,0.024932861328125,0.0242919921875,6.65625,7.09375,0.054656982421875,0.057525634765625,16.625,13.6875,17.40625,13.1875,24.3125,18.53125,10.1875,10.8125,26.3125,24.125,15.125,14.40625,6.15625,6.53125,2.53125,3.1875,13.0,13.65625,17.90625,20.5625,32.0,0.5156337241764377,0.6875,0.004974365234375,1.1634615384615385,0.45616973757677276,0.4222811671087533,0.40037593984962405,0.5182648401826484,0.022373071979434448,0.7116357504215851
504,0,2010,1,1393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079559326171875,0.0653076171875,0.02935791015625,0.024017333984375,6.71875,7.71875,0.056915283203125,0.060211181640625,17.4375,21.40625,14.625,9.96875,21.78125,15.625,12.125,14.0,26.03125,20.5,19.375,15.84375,10.0,8.34375,6.5625,2.3125,15.09375,16.25,14.625,18.25,32.0,0.5734584450402145,0.875,0.014251708984375,1.2836438923395446,0.5158176943699732,0.39888494678155095,0.38530465949820786,0.3605839416058394,0.02098278335724534,0.638
505,0,2010,2,1243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077606201171875,0.067596435546875,0.025634765625,0.02239990234375,6.71875,5.40625,0.057159423828125,0.053436279296875,18.84375,13.1875,20.25,17.9375,30.46875,25.875,15.3125,11.90625,23.9375,22.0,14.625,11.96875,7.46875,7.15625,4.8125,3.5,14.59375,17.0625,22.46875,24.5,32.0,0.505872931126535,0.78125,0.010009765625,1.0021413276231264,0.44847837693539777,0.41918903483723585,0.35655058043117743,0.4099526066350711,0.02076923076923077,0.6932367149758454
506,0,2010,3,1338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066497802734375,0.0599365234375,0.02301025390625,0.021697998046875,5.3125,5.0,0.051605224609375,0.05419921875,15.40625,12.6875,15.65625,11.9375,22.53125,18.1875,12.3125,11.53125,24.90625,20.84375,15.8125,11.3125,5.09375,5.4375,4.1875,4.0,12.40625,10.71875,17.1875,19.4375,32.0,0.4961561206386753,0.75,0.006561279296875,1.2745591939546599,0.44589000591366057,0.40033783783783783,0.3448275862068966,0.39408866995073893,0.021714632454923718,0.6563573883161512
507,0,2010,4,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08069551206740291,0.07274008928871137,0.027122285253935754,0.026148836897049447,6.129032258064516,6.354838709677419,0.057467020241012384,0.06273706824208654,16.580645161290324,14.548387096774194,19.29032258064516,13.290322580645162,26.516129032258064,20.93548387096774,10.741935483870968,13.548387096774194,25.161290322580644,22.06451612903226,13.161290322580646,12.03225806451613,5.806451612903226,6.741935483870968,5.096774193548387,3.967741935483871,13.64516129032258,13.580645161290322,19.419354838709676,21.451612903225808,31.0,0.5274532710280374,0.7419354838709677,0.007955422778691545,0.9645390070921986,0.47196261682242996,0.4168004280363831,0.36964980544747084,0.4368070953436807,0.023467545718546423,0.6348228043143298
508,1,2010,5,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068450927734375,0.058624267578125,0.022186279296875,0.02069091796875,6.75,5.0,0.04901123046875,0.0499267578125,19.75,13.96875,17.90625,12.65625,23.9375,18.3125,9.25,8.75,23.59375,20.40625,12.8125,10.53125,6.84375,5.1875,2.46875,3.0625,12.40625,13.6875,18.5,20.875,32.0,0.5199252801992528,0.875,0.00982666015625,1.0327455919395465,0.4526774595267746,0.41442542787286063,0.34177215189873417,0.3579418344519016,0.02337630548302872,0.6911262798634812
509,0,2010,6,1462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078155517578125,0.06744384765625,0.026947021484375,0.024505615234375,6.96875,5.59375,0.057769775390625,0.05963134765625,18.75,14.84375,17.875,13.28125,25.0625,20.25,12.5,11.5,27.59375,23.1875,14.3125,13.25,6.78125,6.65625,3.8125,4.65625,13.21875,13.125,18.78125,20.8125,32.0,0.5253565768621236,0.75,0.010711669921875,1.08274231678487,0.4664553618594823,0.4109518935516888,0.37166666666666665,0.37684210526315787,0.022288029925187032,0.6558641975308642
510,0,2010,7,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07585496841695188,0.060299969390878484,0.026073406238695498,0.021120293847566578,8.121212121212121,5.909090909090909,0.054094665664913597,0.051478977098811815,19.545454545454547,14.727272727272727,17.696969696969695,13.757575757575758,22.515151515151516,20.393939393939394,10.181818181818182,9.909090909090908,26.78787878787879,22.636363636363637,15.787878787878787,12.393939393939394,8.545454545454545,5.818181818181818,3.484848484848485,2.878787878787879,11.303030303030303,15.606060606060606,17.363636363636363,18.363636363636363,33.0,0.5509259259259259,0.8484848484848485,0.0155549990260734,1.3967828418230563,0.4819958847736626,0.4102702702702703,0.41550387596899224,0.4012345679012346,0.02381826338757698,0.674591381872214
511,0,2010,8,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08066194488268269,0.07062535665133765,0.02809573361082206,0.025208955724883356,5.548387096774194,6.354838709677419,0.05696351247020912,0.06146151522271827,15.193548387096774,15.741935483870968,17.967741935483872,13.064516129032258,26.967741935483872,20.032258064516128,10.580645161290322,10.96774193548387,27.35483870967742,22.032258064516128,13.516129032258064,12.193548387096774,6.451612903225806,6.548387096774194,4.096774193548387,2.870967741935484,13.064516129032258,12.870967741935484,18.096774193548388,21.35483870967742,31.0,0.5439010017678255,0.8064516129032258,0.01003658823134504,1.0345679012345679,0.493223335297584,0.41015838339705085,0.3651804670912951,0.4036885245901639,0.021492514276894584,0.6521739130434783
512,0,2010,9,1199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07126313316102179,0.06260279950320567,0.02557819475680575,0.02144943103621899,5.806451612903226,6.451612903225806,0.05622503440636434,0.05736631868685174,17.322580645161292,14.03225806451613,13.516129032258064,12.483870967741936,20.93548387096774,18.677419354838708,12.741935483870968,12.225806451612904,25.29032258064516,20.225806451612904,13.903225806451612,9.709677419354838,8.387096774193548,8.03225806451613,6.32258064516129,2.3548387096774195,16.774193548387096,16.06451612903226,17.838709677419356,18.580645161290324,31.0,0.5086567164179104,0.7096774193548387,0.008660333657816113,0.8288461538461538,0.4549253731343284,0.3739028671737858,0.33519553072625696,0.4597701149425287,0.02082608479546697,0.6683937823834197
513,0,2010,10,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06575395831594179,0.06007735759801876,0.023819461835990763,0.02251161755293987,5.848484848484849,6.03030303030303,0.05364944207919414,0.05250855664078804,18.666666666666668,12.181818181818182,13.878787878787879,10.363636363636363,19.757575757575758,15.393939393939394,13.181818181818182,11.696969696969697,23.78787878787879,22.757575757575758,14.06060606060606,12.969696969696969,7.151515151515151,6.515151515151516,2.727272727272727,4.03030303030303,12.181818181818182,13.727272727272727,14.454545454545455,17.181818181818183,33.0,0.4940352697095436,0.6363636363636364,0.0056766007179230304,1.154228855721393,0.4439834024896266,0.42872284048754644,0.3133116883116883,0.49502487562189057,0.021286484476668525,0.6732283464566928
514,0,2010,11,1278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06307246081823732,0.05538876450234073,0.02272033380826379,0.01923468349277427,7.029411764705882,7.147058823529412,0.04801038062283737,0.04780683899857521,17.38235294117647,13.088235294117647,13.352941176470589,12.411764705882353,19.029411764705884,18.205882352941178,10.794117647058824,11.558823529411764,24.38235294117647,21.61764705882353,16.735294117647058,13.058823529411764,7.970588235294118,6.588235294117647,5.529411764705882,2.6176470588235294,12.735294117647058,14.411764705882353,16.5,17.58823529411765,34.0,0.5365659777424483,0.6176470588235294,0.00768369631589659,1.3140877598152425,0.4732379438261792,0.40234167110164976,0.40439932318104904,0.5460674157303371,0.020638239839985455,0.6817447495961227
515,0,2010,12,1431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074005126953125,0.06268310546875,0.026458740234375,0.0208740234375,6.15625,5.71875,0.05560302734375,0.05352783203125,17.75,14.78125,15.4375,15.71875,22.96875,23.5,9.90625,11.5,26.4375,24.0625,14.78125,11.375,8.75,5.75,3.71875,2.40625,13.15625,15.90625,19.34375,19.0,32.0,0.5299121844127332,0.8125,0.011322021484375,1.1235154394299287,0.47585071350164654,0.3899657924743444,0.34683098591549294,0.386892177589852,0.021003401360544217,0.6688829787234043
516,0,2010,13,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.074310302734375,0.059600830078125,0.026153564453125,0.020782470703125,6.28125,5.46875,0.05267333984375,0.053466796875,16.90625,14.40625,16.25,13.0,23.125,18.59375,12.0,12.125,24.25,18.71875,15.1875,10.875,9.28125,6.46875,5.40625,2.84375,14.5,16.53125,17.46875,18.75,32.0,0.5547508690614137,0.875,0.01470947265625,1.0474137931034482,0.49652375434530704,0.3886986301369863,0.37153419593345655,0.3796095444685466,0.02195945945945946,0.6991596638655462
517,0,2010,14,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.073455810546875,0.070037841796875,0.025543212890625,0.02630615234375,5.8125,5.28125,0.05743408203125,0.057708740234375,18.15625,11.84375,17.09375,12.5625,23.90625,18.59375,13.59375,11.0625,24.4375,22.90625,12.875,12.71875,6.40625,6.84375,4.9375,3.5625,13.71875,12.84375,17.9375,19.96875,32.0,0.49415515409139216,0.75,0.00341796875,0.9384965831435079,0.4447396386822529,0.4558434690639873,0.32013769363166955,0.44591029023746703,0.022344771241830066,0.6756302521008404
518,0,2010,15,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08162962962962964,0.07766666666666668,0.026814814814814812,0.028444444444444446,5.266666666666667,4.966666666666667,0.058407407407407415,0.06562962962962963,15.933333333333334,12.033333333333333,19.933333333333334,13.733333333333333,27.766666666666666,19.3,10.533333333333333,11.1,25.9,22.2,11.966666666666667,11.4,4.433333333333334,7.133333333333334,3.0,3.933333333333333,14.766666666666667,12.8,18.1,22.566666666666666,30.0,0.5091946734305643,0.7333333333333333,0.00396296296296296,0.8103837471783295,0.4590995561192136,0.43340857787810383,0.3305439330543933,0.41274238227146814,0.023929571828731493,0.7115716753022452
519,0,2010,16,1436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061087929981681256,0.0556686342357012,0.020430490535314472,0.019539995929167518,4.735294117647059,5.470588235294118,0.046254834113576226,0.04925707307144311,14.764705882352942,12.735294117647058,18.647058823529413,13.705882352941176,27.058823529411764,19.91176470588235,12.264705882352942,12.411764705882353,24.852941176470587,21.58823529411765,12.058823529411764,10.676470588235293,6.794117647058823,6.911764705882353,4.117647058823529,3.6470588235294117,14.058823529411764,13.617647058823529,18.352941176470587,22.441176470588236,34.0,0.485973597359736,0.7352941176470589,0.005419295745980053,0.8577405857740585,0.44169416941694173,0.3966942148760332,0.3207171314741036,0.4295612009237876,0.020268542199488492,0.6883308714918759
520,0,2011,1,1326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666853246488907,0.05175045796865459,0.0237380419295746,0.019641766741298597,7.382352941176471,6.294117647058823,0.04808670873193568,0.04617850600447791,17.88235294117647,17.264705882352942,14.823529411764707,8.117647058823529,21.029411764705884,11.147058823529411,11.205882352941176,9.117647058823529,23.294117647058822,20.558823529411764,15.617647058823529,11.588235294117647,7.176470588235294,3.9705882352941178,3.323529411764706,3.088235294117647,10.176470588235293,15.029411764705882,14.264705882352942,19.08823529411765,34.0,0.56005291005291,0.9411764705882353,0.014934866680236109,1.5346820809248556,0.49365079365079373,0.4253443526170799,0.4128289473684211,0.36456558773424186,0.020732208967503087,0.7282321899736147
521,0,2011,2,1314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07040097949188859,0.062219996104293615,0.02562818265297604,0.023207279405626512,5.242424242424242,7.121212121212121,0.057016445446197515,0.057406016083702036,15.727272727272727,17.636363636363637,15.606060606060606,10.090909090909092,23.545454545454547,15.515151515151516,14.181818181818182,12.030303030303031,28.333333333333332,23.96969696969697,15.333333333333334,12.545454545454545,6.121212121212121,7.484848484848484,5.333333333333333,2.9696969696969697,13.515151515151516,14.181818181818182,16.242424242424242,20.181818181818183,33.0,0.49170326988775015,0.7878787878787878,0.008180983387594973,1.1345291479820627,0.4494875549048316,0.40426563257392145,0.3333333333333333,0.40378006872852235,0.020085020085020083,0.650390625
522,0,2011,3,1393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06759050560703454,0.05815733088460362,0.024682082533322203,0.02073072321006205,6.363636363636363,7.03030303030303,0.052647689011325376,0.0527033419595403,18.09090909090909,18.454545454545453,13.484848484848484,11.151515151515152,20.454545454545453,16.87878787878788,12.606060606060606,12.727272727272727,25.242424242424242,21.424242424242426,16.303030303030305,14.272727272727273,8.757575757575758,6.242424242424242,6.818181818181818,2.9696969696969697,12.121212121212121,14.0,15.363636363636363,17.515151515151516,33.0,0.5243128964059197,0.7878787878787878,0.009433174722430923,1.3450000000000002,0.46881606765327694,0.39334741288278774,0.35175879396984927,0.380952380952381,0.019977553310886645,0.6606822262118492
523,1,2011,4,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07017836769902885,0.05863038094443053,0.024598603110999807,0.02081420263238445,7.363636363636363,5.757575757575758,0.05342683028633442,0.05325987144168962,18.545454545454547,13.606060606060606,15.484848484848484,12.757575757575758,21.575757575757574,17.78787878787879,12.090909090909092,11.545454545454545,26.0,22.303030303030305,12.696969696969697,11.090909090909092,5.484848484848484,5.090909090909091,6.2727272727272725,3.606060606060606,10.666666666666666,12.272727272727273,16.09090909090909,18.696969696969695,33.0,0.5236979166666667,0.7575757575757576,0.011547986754598324,1.1903409090909092,0.46041666666666664,0.39080459770114945,0.39705882352941174,0.423162583518931,0.021748382703438884,0.717206132879046
524,0,2011,5,1452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07237085025678895,0.0666979960390722,0.024638313584639655,0.023597730858312915,6.258064516129032,5.193548387096774,0.05766842334933369,0.05770199053405391,18.677419354838708,12.774193548387096,15.935483870967742,13.548387096774194,22.580645161290324,19.612903225806452,14.387096774193548,12.741935483870968,23.032258064516128,21.161290322580644,15.064516129032258,10.96774193548387,4.612903225806452,6.645161290322581,4.290322580645161,3.0,12.096774193548388,12.064516129032258,17.870967741935484,21.161290322580644,31.0,0.48370197904540163,0.6451612903225806,0.005672854217716752,1.2453333333333332,0.42724097788125726,0.40895869691681214,0.33506044905008636,0.4065656565656566,0.022764976958525345,0.6907894736842105
525,0,2011,6,1462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07555973280520963,0.06716793662515524,0.02561176194152596,0.022926387163908563,5.516129032258065,6.548387096774194,0.05535228760363869,0.05699707965492934,16.548387096774192,16.129032258064516,17.870967741935484,13.935483870967742,23.903225806451612,19.06451612903226,10.225806451612904,9.774193548387096,25.258064516129032,21.35483870967742,13.32258064516129,13.064516129032258,5.516129032258065,5.709677419354839,3.096774193548387,3.2903225806451615,11.96774193548387,12.451612903225806,17.161290322580644,20.483870967741936,31.0,0.5145542753183747,0.7741935483870968,0.008391796180054381,1.1132075471698113,0.46270466949666456,0.40223792697290933,0.3333333333333333,0.406,0.024117365373732096,0.7309644670050761
526,0,2011,7,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07668976264017587,0.06464089935164315,0.027882127055680772,0.021982914544898015,8.818181818181818,5.212121212121212,0.05921473690068731,0.05289812727829257,23.757575757575758,11.393939393939394,13.969696969696969,17.303030303030305,20.939393939393938,25.606060606060606,14.030303030303031,11.787878787878787,25.303030303030305,22.939393939393938,17.151515151515152,10.848484848484848,6.7272727272727275,5.96969696969697,5.333333333333333,2.757575757575758,12.363636363636363,14.878787878787879,20.272727272727273,19.21212121212121,33.0,0.5392387218045113,0.696969696969697,0.012048863288532718,1.3872549019607845,0.4708646616541353,0.41557075223566536,0.3711734693877551,0.45744680851063824,0.020216638161645397,0.6757396449704143
527,0,2011,8,1206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071624755859375,0.060089111328125,0.025299072265625,0.02154541015625,6.71875,5.5625,0.053375244140625,0.052978515625,16.9375,14.46875,14.8125,11.84375,21.46875,17.375,10.59375,11.09375,24.5,21.6875,14.3125,11.25,6.75,5.3125,3.3125,3.25,10.9375,13.625,17.15625,19.9375,32.0,0.535448827901658,0.8125,0.01153564453125,1.3085714285714285,0.47398513436249284,0.4066820276497696,0.3966789667896679,0.38444924406047515,0.02156113537117904,0.6816546762589928
528,0,2011,9,1437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071014404296875,0.06402587890625,0.023712158203125,0.02191162109375,6.34375,6.4375,0.053924560546875,0.054046630859375,18.1875,14.03125,17.8125,14.25,23.5,20.03125,12.25,10.75,24.875,21.75,13.75,13.46875,6.34375,5.96875,3.75,3.65625,11.96875,12.0625,17.46875,19.78125,32.0,0.4971703452178834,0.65625,0.006988525390625,1.1488250652741514,0.4397283531409168,0.4054206662902315,0.3487972508591065,0.45879732739420936,0.02368683510638298,0.7113884555382215
529,0,2011,10,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06719970703125,0.062774658203125,0.0244140625,0.021820068359375,4.71875,5.8125,0.0540771484375,0.05511474609375,13.875,11.875,14.09375,13.78125,20.25,19.8125,12.375,11.78125,25.34375,21.25,15.1875,8.9375,6.5,6.65625,5.03125,3.4375,13.40625,12.21875,16.5,17.0625,32.0,0.4940744920993228,0.65625,0.004425048828125,1.132867132867133,0.45146726862302483,0.3959025470653378,0.3400900900900901,0.48947368421052634,0.021749614197530864,0.695583596214511
530,0,2011,11,1266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06582027274577651,0.05973946672094444,0.02302564624465703,0.021906167311215145,5.264705882352941,7.294117647058823,0.04923163036841034,0.05012212497455729,14.941176470588236,11.970588235294118,17.58823529411765,11.117647058823529,25.441176470588236,16.91176470588235,12.411764705882353,11.647058823529411,23.794117647058822,21.852941176470587,15.823529411764707,15.5,7.176470588235294,6.235294117647059,3.6176470588235294,3.4411764705882355,11.970588235294118,14.058823529411764,16.88235294117647,20.794117647058822,34.0,0.513953488372093,0.5882352941176471,0.006080806024832068,1.3218673218673218,0.4677002583979328,0.43705583756345184,0.35236220472440943,0.6093366093366093,0.020333219993199595,0.6573913043478261
531,0,2011,12,1155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066650390625,0.05950927734375,0.023162841796875,0.020721435546875,6.5,5.5,0.052459716796875,0.05181884765625,18.625,11.71875,14.3125,13.0,20.65625,18.40625,11.46875,11.28125,23.4375,21.71875,12.90625,11.15625,8.03125,6.75,4.875,3.15625,13.34375,15.1875,18.375,19.0625,32.0,0.5020360674810936,0.65625,0.00714111328125,0.9672131147540983,0.44153577661431065,0.3998822143698469,0.348993288590604,0.4693333333333333,0.021652798789712557,0.7062818336162988
532,0,2011,12,1412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07655555555555556,0.06925925925925927,0.027333333333333334,0.024925925925925924,7.566666666666666,5.066666666666666,0.06211111111111111,0.060814814814814815,22.466666666666665,12.466666666666667,12.133333333333333,12.4,16.866666666666667,17.766666666666666,11.5,10.966666666666667,24.5,22.566666666666666,13.666666666666666,10.733333333333333,5.333333333333333,5.866666666666666,3.1333333333333333,3.3333333333333335,12.266666666666667,12.433333333333334,16.8,17.566666666666666,30.0,0.5077519379844961,0.7333333333333333,0.007296296296296287,1.1141304347826086,0.44007155635062617,0.40986601705237513,0.3367952522255193,0.4064171122994652,0.023978919631093543,0.6979362101313321
533,0,2011,13,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07722222222222223,0.07103703703703704,0.027148148148148147,0.02518518518518519,6.133333333333334,4.766666666666667,0.058666666666666666,0.059444444444444446,16.433333333333334,11.566666666666666,14.5,13.833333333333334,19.766666666666666,19.1,9.766666666666667,9.166666666666666,24.733333333333334,21.566666666666666,13.266666666666667,11.1,5.833333333333333,5.566666666666666,4.166666666666667,3.8666666666666667,12.3,11.933333333333334,17.6,18.0,30.0,0.5208333333333334,0.8,0.006185185185185196,1.0785907859078592,0.46275252525252525,0.42367601246105924,0.37322515212981744,0.41210374639769454,0.024451939291736932,0.7242582897033158
534,0,2011,14,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064300537109375,0.063262939453125,0.021820068359375,0.020599365234375,6.75,5.71875,0.051422119140625,0.05096435546875,19.03125,10.375,14.40625,16.875,20.21875,23.5625,10.53125,10.46875,24.40625,23.125,12.375,11.28125,6.0,5.96875,4.28125,2.8125,14.0625,12.6875,20.3125,19.71875,32.0,0.4884272997032641,0.59375,0.00103759765625,0.88,0.42433234421364985,0.4041916167664671,0.35467980295566504,0.5512048192771084,0.022266228748068006,0.7161803713527851
